epoch,phase,task,metric,mean
6,validation,classification,loss/routing_weighted,0.6750625155188821
6,validation,classification,loss/classification_separation_weighted,0.595816208557649
6,validation,classification,loss/classification/accuracy_surrogate_weighted,0.18092923543669961
6,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.18185821988365866
6,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.1867582066492601
6,validation,classification,loss/classification/nll_surrogate_weighted,0.031131787225604057
6,validation,classification,loss/classification/brier_surrogate_weighted,0.09874984655867923
6,validation,regression,loss/total,1.8245577053590254
6,validation,regression,loss/primary,0.898772426626899
6,validation,regression,loss/confidence_weighted,0.17120102860710837
6,validation,regression,loss/routing_weighted,0.6882095228541981
6,validation,regression,loss/regression_gate_aux_weighted,0.06637474759058519
6,validation,regression,loss/regression/mae_weighted,0.898772426626899
6,validation,regression,loss/regression/rmse_weighted,0.0
6,validation,regression,loss/regression/huber_weighted,0.0
6,validation,regression,loss/regression/log_rmse_weighted,0.0
6,validation,regression,loss/regression/relative_mae_weighted,0.0
6,validation,regression,loss/regression/bias_weighted,0.0
6,validation,regression,loss/regression/median_ae_weighted,0.0
6,validation,regression,loss/regression/quantile_weighted,0.0
6,validation,regression,loss/regression/r2_weighted,0.0
7,train,classification,loss/total,1.9421396844181014
7,train,classification,loss/primary,0.6586054784280283
7,train,classification,loss/routing_weighted,0.6820854353316036
7,train,classification,loss/classification_separation_weighted,0.601448780408612
7,train,classification,loss/classification/accuracy_surrogate_weighted,0.1705983103149467
7,train,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.18104018110000056
7,train,classification,loss/classification/macro_f1_surrogate_weighted,0.1910888376519268
7,train,classification,loss/classification/nll_surrogate_weighted,0.02714935400419765
7,train,classification,loss/classification/brier_surrogate_weighted,0.08872879972612416
7,train,regression,loss/total,2.026400914226753
7,train,regression,loss/primary,1.0979679457951284
7,train,regression,loss/confidence_weighted,0.17253033255321393
7,train,regression,loss/routing_weighted,0.6900779790636422
7,train,regression,loss/regression_gate_aux_weighted,0.06582465924430585
7,train,regression,loss/regression/mae_weighted,1.0979679457951284
7,train,regression,loss/regression/rmse_weighted,0.0
7,train,regression,loss/regression/huber_weighted,0.0
7,train,regression,loss/regression/log_rmse_weighted,0.0
7,train,regression,loss/regression/relative_mae_weighted,0.0
7,train,regression,loss/regression/bias_weighted,0.0
7,train,regression,loss/regression/median_ae_weighted,0.0
7,train,regression,loss/regression/quantile_weighted,0.0
7,train,regression,loss/regression/r2_weighted,0.0
7,validation,classification,loss/total,1.9105437235398726
7,validation,classification,loss/primary,0.6608618768778715
7,validation,classification,loss/routing_weighted,0.6751287796280601
7,validation,classification,loss/classification_separation_weighted,0.5745530697432432
7,validation,classification,loss/classification/accuracy_surrogate_weighted,0.17494823106310584
7,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.17607204006476837
7,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.1816560598936948
7,validation,classification,loss/classification/nll_surrogate_weighted,0.031100383536382156
7,validation,classification,loss/classification/brier_surrogate_weighted,0.09708515385335142
7,validation,regression,loss/total,1.8249858726154675
7,validation,regression,loss/primary,0.9006276902827349
7,validation,regression,loss/confidence_weighted,0.17095677825537595
7,validation,regression,loss/routing_weighted,0.6875307993455366
7,validation,regression,loss/regression_gate_aux_weighted,0.06587063792076978
7,validation,regression,loss/regression/mae_weighted,0.9006276902827349
7,validation,regression,loss/regression/rmse_weighted,0.0
7,validation,regression,loss/regression/huber_weighted,0.0
7,validation,regression,loss/regression/log_rmse_weighted,0.0
7,validation,regression,loss/regression/relative_mae_weighted,0.0
7,validation,regression,loss/regression/bias_weighted,0.0
7,validation,regression,loss/regression/median_ae_weighted,0.0
7,validation,regression,loss/regression/quantile_weighted,0.0
7,validation,regression,loss/regression/r2_weighted,0.0
8,train,classification,loss/total,1.8845849524136462
8,train,classification,loss/primary,0.630696214978991
8,train,classification,loss/routing_weighted,0.6845080303210839
8,train,classification,loss/classification_separation_weighted,0.5693807066753019
8,train,classification,loss/classification/accuracy_surrogate_weighted,0.16125400228048462
8,train,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.17298891356373144
8,train,classification,loss/classification/macro_f1_surrogate_weighted,0.18590329329367555
8,train,classification,loss/classification/nll_surrogate_weighted,0.026119004411537663
8,train,classification,loss/classification/brier_surrogate_weighted,0.0844310009060732
8,train,regression,loss/total,1.963496403629277
8,train,regression,loss/primary,1.0370618548928474
8,train,regression,loss/confidence_weighted,0.17192179207899133
8,train,regression,loss/routing_weighted,0.6890515324209823
8,train,regression,loss/regression_gate_aux_weighted,0.06546122960898342
8,train,regression,loss/regression/mae_weighted,1.0370618548928474
8,train,regression,loss/regression/rmse_weighted,0.0
8,train,regression,loss/regression/huber_weighted,0.0
8,train,regression,loss/regression/log_rmse_weighted,0.0
8,train,regression,loss/regression/relative_mae_weighted,0.0
8,train,regression,loss/regression/bias_weighted,0.0
8,train,regression,loss/regression/median_ae_weighted,0.0
8,train,regression,loss/regression/quantile_weighted,0.0
8,train,regression,loss/regression/r2_weighted,0.0
8,validation,classification,loss/total,1.8898611935702236
8,validation,classification,loss/primary,0.6516006047075446
8,validation,classification,loss/routing_weighted,0.675002780827609
8,validation,classification,loss/classification_separation_weighted,0.5632578161629763
8,validation,classification,loss/classification/accuracy_surrogate_weighted,0.17210689593445172
8,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.17331567135724155
8,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.17891577021642166
8,validation,classification,loss/classification/nll_surrogate_weighted,0.030748886225575752
8,validation,classification,loss/classification/brier_surrogate_weighted,0.0965133835984902
8,validation,regression,loss/total,1.8251008012078025
8,validation,regression,loss/primary,0.900718021121892
8,validation,regression,loss/confidence_weighted,0.1710670996796001
8,validation,regression,loss/routing_weighted,0.6872175606814298
8,validation,regression,loss/regression_gate_aux_weighted,0.06609811837022955
8,validation,regression,loss/regression/mae_weighted,0.900718021121892
8,validation,regression,loss/regression/rmse_weighted,0.0
