task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
regression,structured_fmv3,,receipt,4,natural,8,36,,,,50,244,,,,,,,,,,,,,,,,,,,,,,,59.54945371827561,28.745989407760312,1.127326297254458,-0.12791884874830228,-0.12791884874830228,-0.02540367972237556,0.930327868852459,233.0371860773382
classification,structured_fmv3,main,receipt,4,natural,16,66,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9016393442622951,9.024590163934427,2.528688524590164,0.6164039845212083,0.7786885245901639,0.3460765550239235,0.30974747474747477,0.2958048660809662,0.30349011418687344,0.5263157894736842,0.889344262295082,0.4525518341307815,0.9553872053872053,0.7592953929539296,3.71762521066408,0.3928896869551108,0.21822041521546903,0.1264653078794815,,,,,,,,
regression,structured_fmv3,,receipt,4,natural,16,66,,,,50,244,,,,,,,,,,,,,,,,,,,,,,,53.46628889453069,9.335657474888379,1.0121663545825355,-0.012698375069317036,-0.012698375069317036,-0.034444518555023285,0.9385245901639344,202.83226398298882
classification,structured_fmv3,main,receipt,4,natural,32,128,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9016393442622951,16.454918032786885,2.581967213114754,0.6338055094950922,0.7745901639344263,0.32467304625199356,0.28715488215488205,0.30338956011772783,0.29834556242222526,0.5263157894736842,0.889344262295082,0.4525518341307815,0.9553872053872053,0.7215176151761518,3.6850310096251793,0.3839279819961503,0.1748286708907257,0.08617782792239277,,,,,,,,
regression,structured_fmv3,,receipt,4,natural,32,128,,,,50,244,,,,,,,,,,,,,,,,,,,,,,,52.910816617100345,7.48180515086224,1.0016507500447416,-0.0021772432612083836,-0.0021772432612083836,-0.0654630269837897,0.860655737704918,115.21483724161614
classification,structured_fmv3,main,receipt,4,natural,64,279,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9918032786885246,29.59016393442623,2.872950819672131,0.6839483678125194,0.8155737704918032,0.4884688995215311,0.46005050505050504,0.5117382768254927,0.48238495455029795,0.3157894736842105,0.9918032786885246,0.712280701754386,0.7518518518518519,0.672060606060606,1.2439455004764253,0.39349031730060263,0.3138590448951813,0.09319177620780172,,,,,,,,
regression,structured_fmv3,,receipt,4,natural,64,279,,,,50,244,,,,,,,,,,,,,,,,,,,,,,,59.534993927134096,12.583037267224057,1.1270525600194576,-0.12764496763001976,-0.12764496763001976,-0.11382202000302377,0.9057377049180327,215.19602950504813
classification,structured_fmv3,main,receipt,4,natural,128,555,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9918032786885246,58.91803278688525,2.8852459016393444,0.703858282643847,0.8524590163934426,0.5558373205741627,0.5311616161616162,0.5565953090623522,0.5316838053288686,0.3157894736842105,0.9918032786885246,0.7040669856459331,0.7431818181818183,0.7771760797342192,1.1819773654978154,0.36138498705753797,0.315743744083415,0.10457997720961859,,,,,,,,
regression,structured_fmv3,,receipt,4,natural,128,555,,,,50,244,,,,,,,,,,,,,,,,,,,,,,,59.99797921873387,19.43732863046841,1.135817300279405,-0.13641431486130018,-0.13641431486130018,-0.05095975006554854,0.9344262295081968,275.9130547286575
classification,structured_fmv3,main,roadtraffic100traces,0,natural,1,3,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,0.9322033898305084,2.711864406779661,0.4661016949152542,0.4915254237288136,0.4722222222222222,0.2962962962962963,0.5394736842105263,0.37972972972972974,0.25,0.8135593220338984,0.75,1.0,0.6296296296296297,5.775878131446111,0.6813261176364415,0.17766053186655567,0.4742643654436893,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,0,natural,1,3,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,5744.582049199814,6079.095370027062,0.6773607866421059,-0.63969722664063,-0.6396972266406302,-1.3960157902819077,0.03389830508474576,2130.6170885093265
classification,structured_fmv3,main,roadtraffic100traces,0,natural,2,6,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,1.8644067796610169,2.711864406779661,0.5593220338983053,0.7627118644067796,0.6875,0.5833333333333334,0.5743421052631579,0.6207103485064012,0.25,0.8135593220338984,0.75,1.0,0.9166666666666666,5.503903354321248,0.45782587046172296,0.06287878630048455,0.3044418241025653,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,0,natural,2,6,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,4203.118135097378,3415.554822451668,0.4956021834061601,-0.19971150039054653,-0.19971150039054653,-0.2541412101563112,0.4576271186440678,6157.424895833582
classification,structured_fmv3,main,roadtraffic100traces,0,natural,4,12,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,3.7288135593220337,2.711864406779661,0.6214689265536721,0.7966101694915254,0.7481060606060607,0.6641414141414143,0.7257309941520467,0.6882134273241352,0.0,1.0,1.0,1.0,0.7481060606060607,0.6125818494167518,0.3209745283007683,0.1676462044297842,0.1314918216185217,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,0,natural,4,12,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3882.0146238249317,2332.2300727475085,0.4577399115948725,-0.10805774170302995,-0.10805774170302995,-0.3609510210443643,0.7457627118644068,14035.18331473569
classification,structured_fmv3,main,roadtraffic100traces,0,natural,8,25,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,7.11864406779661,2.847457627118644,0.6867397806580259,0.8305084745762712,0.7967171717171717,0.7289562289562289,0.8153508771929824,0.7765265861241093,0.0,1.0,1.0,1.0,0.7967171717171717,0.5499331730682699,0.29065495036543604,0.13391399278848268,0.10287405764688252,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,0,natural,8,25,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3748.3738966707824,2202.907396269962,0.4419819352447624,-0.06991217640269287,-0.06991217640269287,-0.25473092899752503,0.6779661016949152,12319.228457129071
classification,structured_fmv3,main,roadtraffic100traces,0,natural,16,49,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,13.322033898305085,2.9152542372881354,0.7118522568495231,0.847457627118644,0.8175505050505051,0.7567340067340068,0.8355889724310778,0.8054607238817766,0.0,1.0,0.9583333333333334,0.9583333333333334,0.8383838383838385,0.5040661464032146,0.25952615946353946,0.09541306168507156,0.14172452680384007,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,0,natural,16,49,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3034.533709970623,2067.7187009631307,0.3578109117901805,0.1338418590296886,0.1338418590296886,0.0966831385484559,0.9322033898305084,19774.43450030908
classification,structured_fmv3,main,roadtraffic100traces,0,natural,32,98,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,26.54237288135593,2.9152542372881354,0.7268855611622004,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,0.9791666666666666,0.9791666666666666,0.8042929292929293,0.47555715789621633,0.25694198771267207,0.11829918124504657,0.11814841299944345,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,0,natural,32,98,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3113.355696283151,1952.5472697615623,0.36710504706339575,0.11134340896873762,0.11134340896873762,0.08862602236630723,0.9152542372881356,16357.10208809869
classification,structured_fmv3,main,roadtraffic100traces,0,natural,43,131,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,35.83050847457627,2.9152542372881354,0.7331070842689313,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.47645606994338696,0.2593616576302237,0.06704697860100142,0.12631313812812803,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,0,natural,43,131,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3013.3804348834283,2013.3786766540143,0.35531666609390483,0.13987971630072726,0.13987971630072726,0.17699688772266176,0.9322033898305084,17866.451980993264
classification,structured_fmv3,main,roadtraffic100traces,1,natural,1,3,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,0.9322033898305084,2.711864406779661,0.4661016949152542,0.7457627118644068,0.7083333333333334,0.6111111111111112,0.5698728354978355,0.6174632352941176,0.25,0.7966101694915254,0.75,1.0,0.9444444444444445,5.873229244706824,0.43834351584351494,0.10507450166463232,0.26731803240662805,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,1,natural,1,3,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3426.4311883859427,2620.2259250208735,0.4040207112131751,0.021981117381031035,0.021981117381031035,-0.08236625000116371,0.3050847457627119,2383.6175254015843
classification,structured_fmv3,main,roadtraffic100traces,1,natural,2,6,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,1.8644067796610169,2.711864406779661,0.5593220338983053,0.7796610169491526,0.7361111111111112,0.6481481481481483,0.5920634920634921,0.644828216374269,0.25,0.7966101694915254,0.75,1.0,0.9814814814814815,5.830140769199185,0.41988458106655324,0.047914204666701196,0.2754460199849608,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,1,natural,2,6,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,4094.370233440454,2722.4762225407176,0.4827793942839691,-0.16867118601733888,-0.1686711860173391,-0.5095512997158169,0.5254237288135594,6135.189214405162
classification,structured_fmv3,main,roadtraffic100traces,1,natural,4,12,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,3.7288135593220337,2.711864406779661,0.6214689265536721,0.7796610169491526,0.7361111111111112,0.6481481481481483,0.5920634920634921,0.644828216374269,0.25,0.7966101694915254,0.75,1.0,0.9814814814814815,5.774815461409802,0.40612164824731833,0.09547288900813358,0.27345119788111677,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,1,natural,4,12,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,4272.51664519432,2790.1483548269025,0.503785168519516,-0.21952017290394488,-0.21952017290394488,-0.6457953434831849,0.4067796610169492,5311.127510142489
classification,structured_fmv3,main,roadtraffic100traces,1,natural,8,26,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,7.135593220338983,2.9152542372881354,0.6884346959122634,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8097910216718266,0.7631515444015444,0.0,1.0,1.0,1.0,0.7986111111111112,0.5401408219216149,0.28131818527493074,0.11679368756532368,0.09307115955871813,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,1,natural,8,26,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3027.172315093558,2615.871342493978,0.35694290778536236,0.13594304910074195,0.13594304910074195,0.20258474450607789,0.9322033898305084,18844.459349989396
classification,structured_fmv3,main,roadtraffic100traces,1,natural,16,53,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,13.338983050847459,2.9152542372881354,0.7112805947469698,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.4968066051083023,0.26198656293484096,0.07770360368116076,0.1495441062214216,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,1,natural,16,53,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3213.1879278126803,2379.204066229111,0.37887656295470384,0.08284792717975065,0.08284792717975065,0.09288559094360782,0.9322033898305084,17282.23100547054
classification,structured_fmv3,main,roadtraffic100traces,1,natural,32,96,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,25.661016949152543,2.9152542372881354,0.7244795899058675,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.4930562459893531,0.27006863985370777,0.08471745262886837,0.12346088132483131,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,1,natural,32,96,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3251.422097945672,2273.0558916181326,0.38338486788203946,0.0719346070821284,0.0719346070821284,0.07534519952222707,0.9491525423728814,17002.465699183806
classification,structured_fmv3,main,roadtraffic100traces,1,natural,43,131,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,35.83050847457627,2.9152542372881354,0.7331070842689313,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.47645606994338696,0.2593616576302237,0.06704697860100142,0.12631313812812803,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,1,natural,43,131,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3013.3804348834283,2013.3786766540143,0.35531666609390483,0.13987971630072726,0.13987971630072726,0.17699688772266176,0.9322033898305084,17866.451980993264
classification,structured_fmv3,main,roadtraffic100traces,2,natural,1,3,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,0.9322033898305084,2.711864406779661,0.4661016949152542,0.7457627118644068,0.7083333333333334,0.6111111111111112,0.5698728354978355,0.6174632352941176,0.25,0.7966101694915254,0.75,1.0,0.9444444444444445,5.876647293327684,0.43913707741565755,0.07586920554944399,0.24867561244059033,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,2,natural,1,3,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,5461.221079388793,4425.221620288154,0.6439488503565759,-0.5588164606670551,-0.5588164606670551,-1.4401777875845374,0.2542372881355932,4500.311146116738
classification,structured_fmv3,main,roadtraffic100traces,2,natural,2,4,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,1.0,2.7796610169491527,0.5,0.7457627118644068,0.7083333333333334,0.6111111111111112,0.5698728354978355,0.6174632352941176,0.25,0.7966101694915254,0.75,1.0,0.9444444444444445,5.911662015879577,0.43901638775013296,0.07531762050831559,0.2008659124630669,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,2,natural,2,4,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,4713.152383021519,3852.3659867569804,0.5557418413359191,-0.3452924555671628,-0.3452924555671628,-0.8904591146704159,0.8813559322033898,26301.250804243184
classification,structured_fmv3,main,roadtraffic100traces,2,natural,4,10,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,2.864406779661017,2.7796610169491527,0.63317191283293,0.7796610169491526,0.7361111111111112,0.6481481481481483,0.5920634920634921,0.644828216374269,0.25,1.0,1.0,1.0,0.7361111111111112,0.6260133986352283,0.3282895527556932,0.1469135793048651,0.10172581743231426,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,2,natural,4,10,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,4507.264108837328,3617.5278089905623,0.5314649414383512,-0.28652500664114955,-0.28652500664114955,-0.735622716566759,0.8813559322033898,25186.022033081783
classification,structured_fmv3,main,roadtraffic100traces,2,natural,8,23,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,6.254237288135593,2.847457627118644,0.6859191655801826,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.5597988031141095,0.29397793605746103,0.10186938130805716,0.13695021958458897,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,2,natural,8,23,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3446.5438687374512,2631.0382888122112,0.4063922572834896,0.01624028090063445,0.01624028090063445,-0.0837462262614288,0.8983050847457628,20241.751272545196
classification,structured_fmv3,main,roadtraffic100traces,2,natural,16,44,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,12.186440677966102,2.847457627118644,0.7138058675106718,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.5432154407681955,0.2971486804434352,0.09310654907600571,0.15001298495109766,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,2,natural,16,44,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3074.223305472677,2396.600086502018,0.36249083025953605,0.12251311150483224,0.12251311150483224,0.18156079948087733,0.9491525423728814,20859.354484925607
classification,structured_fmv3,main,roadtraffic100traces,2,natural,32,99,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,26.593220338983052,2.9152542372881354,0.7285161339792139,0.847457627118644,0.8194444444444444,0.7592592592592592,0.8324013157894736,0.7943237355002062,0.0,1.0,1.0,1.0,0.8194444444444444,0.4783164033171013,0.25888115692615044,0.056926568153829876,0.17188315650929106,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,2,natural,32,99,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3168.885810961996,2605.9318406530656,0.37365276834912936,0.09549324367314027,0.09549324367314016,0.14741737447147252,0.9491525423728814,17952.376104166702
classification,structured_fmv3,main,roadtraffic100traces,2,natural,43,131,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,35.83050847457627,2.9152542372881354,0.7331070842689313,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.47645606994338696,0.2593616576302237,0.06704697860100142,0.12631313812812803,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,2,natural,43,131,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3013.3804348834283,2013.3786766540143,0.35531666609390483,0.13987971630072726,0.13987971630072726,0.17699688772266176,0.9322033898305084,17866.451980993264
classification,structured_fmv3,main,roadtraffic100traces,3,natural,1,3,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,0.9322033898305084,2.711864406779661,0.4661016949152542,0.7457627118644068,0.7083333333333334,0.6111111111111112,0.5698728354978355,0.6174632352941176,0.25,0.7966101694915254,0.75,1.0,0.9444444444444445,5.873701223298062,0.4384074452671925,0.10434772754797932,0.26207926615091265,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,3,natural,1,3,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,10795.262759687015,9886.685764159483,1.2729015988079384,-2.0813316367169503,-2.0813316367169503,-6.269243190588322,0.0,2480.23592429043
classification,structured_fmv3,main,roadtraffic100traces,3,natural,2,6,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,1.8644067796610169,2.711864406779661,0.5593220338983053,0.7457627118644068,0.7083333333333334,0.6111111111111112,0.5698728354978355,0.6174632352941176,0.25,0.7966101694915254,0.75,1.0,0.9444444444444445,5.8308181594179835,0.4195787685465973,0.06955264071679053,0.26925401238379065,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,3,natural,2,6,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,7869.038514685957,6844.743592738174,0.9278617787637258,-1.2460886655202628,-1.2460886655202632,-3.310663170984763,0.2542372881355932,9977.660145862304
classification,structured_fmv3,main,roadtraffic100traces,3,natural,4,12,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,3.7288135593220337,2.711864406779661,0.6214689265536721,0.7796610169491526,0.7361111111111112,0.6481481481481483,0.5920634920634921,0.644828216374269,0.25,0.7966101694915254,0.75,1.0,0.9814814814814815,5.774989301579138,0.40586963177141444,0.11328574030656023,0.2587581097280637,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,3,natural,4,12,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,5931.230658465888,4768.215652045561,0.6993690803204482,-0.6929730270990018,-0.6929730270990018,-1.773412474743103,0.3898305084745763,9551.369745033844
classification,structured_fmv3,main,roadtraffic100traces,3,natural,8,28,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,7.169491525423729,2.711864406779661,0.6563310069790629,0.7796610169491526,0.7361111111111112,0.6481481481481483,0.5920634920634921,0.644828216374269,0.25,1.0,0.8541666666666666,0.8541666666666666,0.7361111111111112,0.8113484944905961,0.37713916187314867,0.06912303891963605,0.27324255220761356,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,3,natural,8,28,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3954.3204121990375,3042.5978428258095,0.4662657025527515,-0.12869624937019775,-0.12869624937019797,-0.38627994802895227,0.864406779661017,23743.51640223367
classification,structured_fmv3,main,roadtraffic100traces,3,natural,16,51,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,12.745762711864407,2.9152542372881354,0.7100198965012322,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.547370444919854,0.28741126005762285,0.12429507456444165,0.24626299705376187,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,3,natural,16,51,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3103.100762253952,2630.0724515151232,0.3658958572352256,0.11427051258446586,0.11427051258446574,0.18333648034595573,0.9491525423728814,19932.641206205
classification,structured_fmv3,main,roadtraffic100traces,3,natural,32,98,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,26.847457627118644,2.9152542372881354,0.7267467169555596,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.4733712341346306,0.25703049935220207,0.08142438342981165,0.12575454109449713,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,3,natural,32,98,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3121.935685067706,2361.549416271737,0.3681167391069094,0.10889439114739718,0.10889439114739707,0.18858697847242323,0.9322033898305084,17333.807840404395
classification,structured_fmv3,main,roadtraffic100traces,3,natural,43,131,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,35.83050847457627,2.9152542372881354,0.7331070842689313,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.47645606994338696,0.2593616576302237,0.06704697860100142,0.12631313812812803,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,3,natural,43,131,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3013.3804348834283,2013.3786766540143,0.35531666609390483,0.13987971630072726,0.13987971630072726,0.17699688772266176,0.9322033898305084,17866.451980993264
classification,structured_fmv3,main,roadtraffic100traces,4,natural,1,3,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,0.9322033898305084,2.711864406779661,0.4661016949152542,0.7457627118644068,0.7083333333333334,0.6111111111111112,0.5698728354978355,0.6174632352941176,0.25,0.7966101694915254,0.75,1.0,0.9444444444444445,5.873194082158116,0.43835798285679634,0.10460407587815607,0.2644191676287451,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,4,natural,1,3,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3885.810670600383,2740.9304600209,0.4581875147813059,-0.10914126132492696,-0.10914126132492696,-0.362912625968163,0.1864406779661017,2381.1724606100156
classification,structured_fmv3,main,roadtraffic100traces,4,natural,2,6,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,1.8644067796610169,2.711864406779661,0.5593220338983053,0.7627118644067796,0.7108585858585859,0.6144781144781145,0.7210895721925134,0.7101503759398495,0.0,1.0,1.0,1.0,0.7108585858585859,0.6436939240940108,0.3377074772608849,0.15530826425909972,0.12465119381995653,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,4,natural,2,6,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3365.014874530282,3171.1948794245254,0.39677893064330344,0.03951140220195104,0.03951140220195104,0.045759063834869274,0.6271186440677966,7523.3743703334385
classification,structured_fmv3,main,roadtraffic100traces,4,natural,4,13,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,3.457627118644068,2.847457627118644,0.645682001614205,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.6452513850349637,0.3380451072928945,0.19581840265773606,0.13297581419722704,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,4,natural,4,13,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3201.588180870485,2775.559304713737,0.3775088022288023,0.08615888570170271,0.08615888570170271,0.17828561640243556,0.847457627118644,11460.986310917908
classification,structured_fmv3,main,roadtraffic100traces,4,natural,8,30,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,6.8474576271186445,2.9152542372881354,0.6862182682721067,0.847457627118644,0.8194444444444444,0.7592592592592592,0.8324013157894736,0.7943237355002062,0.0,1.0,1.0,1.0,0.8194444444444444,0.5193818868303667,0.26471431973602233,0.10978201277862687,0.09356229854601482,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,4,natural,8,30,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3519.4485928398726,2750.5908348386292,0.41498867053775246,-0.004569183198915194,-0.004569183198915194,0.08811738709900097,0.9661016949152542,16496.879196009097
classification,structured_fmv3,main,roadtraffic100traces,4,natural,16,55,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,13.932203389830509,2.9152542372881354,0.7123682344021328,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,0.9583333333333334,0.9583333333333334,0.8111111111111111,0.5156960158259144,0.2668272622356664,0.07549733763581427,0.14995098648802604,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,4,natural,16,55,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,2963.458015364354,2504.5888373832568,0.3494301648537968,0.15412925649904652,0.15412925649904652,0.18858941034732624,0.8983050847457628,15366.489540143362
classification,structured_fmv3,main,roadtraffic100traces,4,natural,32,100,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,26.661016949152543,2.9152542372881354,0.7299269819522619,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.4768992341216637,0.25602639521194864,0.08584116996880647,0.1183237061972651,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,4,natural,32,100,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3375.24856588974,2757.3516036411747,0.39798561568498725,0.036590361959739526,0.036590361959739415,0.09413156539963774,0.9491525423728814,16643.112615529364
classification,structured_fmv3,main,roadtraffic100traces,4,natural,43,131,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,35.83050847457627,2.9152542372881354,0.7331070842689313,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,1.0,1.0,0.7986111111111112,0.47645606994338696,0.2593616576302237,0.06704697860100142,0.12631313812812803,,,,,,,,
regression,structured_fmv3,,roadtraffic100traces,4,natural,43,131,,,,50,59,,,,,,,,,,,,,,,,,,,,,,,3013.3804348834283,2013.3786766540143,0.35531666609390483,0.13987971630072726,0.13987971630072726,0.17699688772266176,0.9322033898305084,17866.451980993264
