epoch,phase,task,metric,mean
4,train,regression,head/regression/rmse_hours,1222.729709858797
4,train,regression,head/regression/median_ae_hours,629.470820037686
4,train,regression,head/regression/bias_hours,-195.42915631313713
4,train,regression,head/regression/relative_mae,7.366492177353424
4,train,regression,head/regression/branch_weight_entropy_mean,0.9999610323484253
4,train,regression,head/regression/branch_0/mae_hours,861.3525829380061
4,train,regression,head/regression/branch_0/weight_mean,0.25415153203367374
4,train,regression,head/regression/branch_1/mae_hours,842.5471128865975
4,train,regression,head/regression/branch_1/weight_mean,0.24999288332705594
4,train,regression,head/regression/branch_2/mae_hours,877.9749339745969
4,train,regression,head/regression/branch_2/weight_mean,0.24808589880969248
4,train,regression,head/regression/branch_3/mae_hours,901.8211098430919
4,train,regression,head/regression/branch_3/weight_mean,0.2477696883637889
4,train,regression,head/regression/selector/log_weight/abs_mean,0.01613033770703945
4,train,regression,head/regression/selector/effective_support/mean,21.992799603209203
4,train,regression,head/regression/selector/attention_entropy_mean,0.8835138175763241
4,validation,classification,head/classification/accuracy,0.24208045887216964
4,validation,classification,head/classification/nll,2.268739821145758
4,validation,classification,head/classification/true_probability_mean,0.19283023947265343
4,validation,classification,head/classification/max_probability_mean,0.3795589374612408
4,validation,classification,head/classification/entropy_mean,0.6171826209426988
4,validation,classification,head/classification/probability_margin_mean,0.20223582138683857
4,validation,classification,head/classification/local_class_coverage,0.2982777724507715
4,validation,classification,head/classification/gate/mean,0.2982777724507715
4,validation,classification,head/classification/prototype_variances/mean,0.0005016166672451875
4,validation,classification,head/classification/selector/log_weight/abs_mean,0.0070351894245726096
4,validation,classification,head/classification/selector/effective_support/mean,21.999372792033487
4,validation,classification,head/classification/selector/attention_entropy_mean,0.7097783647142726
4,validation,regression,head/regression/mae_hours,862.7593192187222
4,validation,regression,head/regression/rmse_hours,1148.8803969296541
4,validation,regression,head/regression/median_ae_hours,777.8486839641224
4,validation,regression,head/regression/bias_hours,-171.45893036235464
4,validation,regression,head/regression/relative_mae,11.796591504053636
4,validation,regression,head/regression/branch_weight_entropy_mean,0.9999475045637651
4,validation,regression,head/regression/branch_0/mae_hours,861.0246984308416
4,validation,regression,head/regression/branch_0/weight_mean,0.25485917925834656
4,validation,regression,head/regression/branch_1/mae_hours,861.9956014806575
4,validation,regression,head/regression/branch_1/weight_mean,0.24998704547231848
4,validation,regression,head/regression/branch_2/mae_hours,883.8657958290794
4,validation,regression,head/regression/branch_2/weight_mean,0.24777996810999783
4,validation,regression,head/regression/branch_3/mae_hours,898.5645991238681
4,validation,regression,head/regression/branch_3/weight_mean,0.2473738044500351
4,validation,regression,head/regression/selector/log_weight/abs_mean,0.018894195641306313
4,validation,regression,head/regression/selector/effective_support/mean,21.989844408902254
4,validation,regression,head/regression/selector/attention_entropy_mean,0.7121196551756426
5,train,classification,head/classification/accuracy,0.36956132963665383
5,train,classification,head/classification/nll,1.8808770157419068
5,train,classification,head/classification/true_probability_mean,0.2500308936496338
5,train,classification,head/classification/max_probability_mean,0.36757205983425917
5,train,classification,head/classification/entropy_mean,0.6402803901475309
5,train,classification,head/classification/probability_margin_mean,0.18920865032859904
5,train,classification,head/classification/local_class_coverage,0.32118871042081776
5,train,classification,head/classification/gate/mean,0.32118871042081776
5,train,classification,head/classification/prototype_variances/mean,0.0008304469742812463
5,train,classification,head/classification/selector/log_weight/abs_mean,0.006433429323696993
5,train,classification,head/classification/selector/effective_support/mean,23.999467661057796
5,train,classification,head/classification/selector/attention_entropy_mean,0.8630550159580694
5,train,regression,head/regression/mae_hours,688.3999631358128
5,train,regression,head/regression/rmse_hours,957.1718951206582
5,train,regression,head/regression/median_ae_hours,517.4479382895177
5,train,regression,head/regression/bias_hours,-155.67183494178298
5,train,regression,head/regression/relative_mae,5.496199446955537
5,train,regression,head/regression/branch_weight_entropy_mean,0.9999337881998299
5,train,regression,head/regression/branch_0/mae_hours,715.6594204497493
5,train,regression,head/regression/branch_0/weight_mean,0.2554389267575507
5,train,regression,head/regression/branch_1/mae_hours,683.7215843138351
5,train,regression,head/regression/branch_1/weight_mean,0.2499834246495191
5,train,regression,head/regression/branch_2/mae_hours,704.9890676323885
5,train,regression,head/regression/branch_2/weight_mean,0.247546705252984
5,train,regression,head/regression/branch_3/mae_hours,727.6619300530626
5,train,regression,head/regression/branch_3/weight_mean,0.24703094256080055
5,train,regression,head/regression/selector/log_weight/abs_mean,0.02035240100367981
5,train,regression,head/regression/selector/effective_support/mean,23.986910452250562
5,train,regression,head/regression/selector/attention_entropy_mean,0.8687568490022148
5,validation,classification,head/classification/accuracy,0.2464225728330369
5,validation,classification,head/classification/nll,2.1529942883558175
5,validation,classification,head/classification/true_probability_mean,0.2188277278996541
5,validation,classification,head/classification/max_probability_mean,0.4171026858183886
5,validation,classification,head/classification/entropy_mean,0.5562109900499553
5,validation,classification,head/classification/probability_margin_mean,0.22488870279560128
5,validation,classification,head/classification/local_class_coverage,0.31050958978619775
5,validation,classification,head/classification/gate/mean,0.31050958978619775
5,validation,classification,head/classification/prototype_variances/mean,0.000512549350467811
5,validation,classification,head/classification/selector/log_weight/abs_mean,0.007549888621055553
5,validation,classification,head/classification/selector/effective_support/mean,23.999366849738955
5,validation,classification,head/classification/selector/attention_entropy_mean,0.6955956085537263
5,validation,regression,head/regression/mae_hours,856.8232772133567
5,validation,regression,head/regression/rmse_hours,1137.4531156366522
5,validation,regression,head/regression/median_ae_hours,738.5292067094283
5,validation,regression,head/regression/bias_hours,-165.42576305432752
5,validation,regression,head/regression/relative_mae,9.007882183248347
5,validation,regression,head/regression/branch_weight_entropy_mean,0.9999148737300526
5,validation,regression,head/regression/branch_0/mae_hours,857.6881592490456
5,validation,regression,head/regression/branch_0/weight_mean,0.25618463483723725
5,validation,regression,head/regression/branch_1/mae_hours,856.3749439933083
5,validation,regression,head/regression/branch_1/weight_mean,0.2500005852092396
5,validation,regression,head/regression/branch_2/mae_hours,872.7233009338379
5,validation,regression,head/regression/branch_2/weight_mean,0.24724541198123584
5,validation,regression,head/regression/branch_3/mae_hours,883.5045068047264
5,validation,regression,head/regression/branch_3/weight_mean,0.2465693625536832
5,validation,regression,head/regression/selector/log_weight/abs_mean,0.02329091541469097
5,validation,regression,head/regression/selector/effective_support/mean,23.982657866044477
5,validation,regression,head/regression/selector/attention_entropy_mean,0.7018247192556207
6,train,classification,head/classification/accuracy,0.3260877322565576
6,train,classification,head/classification/nll,1.942584968121323
6,train,classification,head/classification/true_probability_mean,0.23252995489321643
6,train,classification,head/classification/max_probability_mean,0.36278725705320664
6,train,classification,head/classification/entropy_mean,0.6241865101273165
6,train,classification,head/classification/probability_margin_mean,0.18015345442156663
6,train,classification,head/classification/local_class_coverage,0.33870739019385204
6,train,classification,head/classification/gate/mean,0.33870739019385204
6,train,classification,head/classification/prototype_variances/mean,0.0007801168391314519
6,train,classification,head/classification/selector/log_weight/abs_mean,0.00597303656898537
6,train,classification,head/classification/selector/effective_support/mean,26.999535792016903
6,train,classification,head/classification/selector/attention_entropy_mean,0.83913445619636
6,train,regression,head/regression/mae_hours,617.8927464134553
6,train,regression,head/regression/rmse_hours,883.9758685897378
6,train,regression,head/regression/median_ae_hours,457.4130835463019
6,train,regression,head/regression/bias_hours,-144.86289013220983
6,train,regression,head/regression/relative_mae,5.472105504397084
6,train,regression,head/regression/branch_weight_entropy_mean,0.9998985796290285
6,train,regression,head/regression/branch_0/mae_hours,619.7794492875828
6,train,regression,head/regression/branch_0/weight_mean,0.25667110699064594
6,train,regression,head/regression/branch_1/mae_hours,612.1723549085505
6,train,regression,head/regression/branch_1/weight_mean,0.25010379031300545
6,train,regression,head/regression/branch_2/mae_hours,641.3522633875118
6,train,regression,head/regression/branch_2/weight_mean,0.2470100495745154
6,train,regression,head/regression/branch_3/mae_hours,662.0231065329383
6,train,regression,head/regression/branch_3/weight_mean,0.2462150532314006
6,train,regression,head/regression/selector/log_weight/abs_mean,0.024234867819091854
6,train,regression,head/regression/selector/effective_support/mean,26.978818094029148
6,train,regression,head/regression/selector/attention_entropy_mean,0.8476756171268576
6,validation,classification,head/classification/accuracy,0.27421307869813955
6,validation,classification,head/classification/nll,2.0898581824216476
6,validation,classification,head/classification/true_probability_mean,0.23085671471671992
6,validation,classification,head/classification/max_probability_mean,0.42431802547715863
6,validation,classification,head/classification/entropy_mean,0.5473089563241372
6,validation,classification,head/classification/probability_margin_mean,0.22772208820696377
6,validation,classification,head/classification/local_class_coverage,0.3367589880141486
6,validation,classification,head/classification/gate/mean,0.3367589880141486
6,validation,classification,head/classification/prototype_variances/mean,0.000457516527890633
6,validation,classification,head/classification/selector/log_weight/abs_mean,0.008080193163335893
6,validation,classification,head/classification/selector/effective_support/mean,26.999465336262087
6,validation,classification,head/classification/selector/attention_entropy_mean,0.6831377596700908
6,validation,regression,head/regression/mae_hours,841.8722255013206
6,validation,regression,head/regression/rmse_hours,1116.9657209569757
6,validation,regression,head/regression/median_ae_hours,748.7695733850652
6,validation,regression,head/regression/bias_hours,-208.68677469817075
6,validation,regression,head/regression/relative_mae,7.8726934086192735
6,validation,regression,head/regression/branch_weight_entropy_mean,0.9998760331760753
6,validation,regression,head/regression/branch_0/mae_hours,834.0762766057795
6,validation,regression,head/regression/branch_0/weight_mean,0.25742442499507556
6,validation,regression,head/regression/branch_1/mae_hours,839.13330598311
6,validation,regression,head/regression/branch_1/weight_mean,0.2500736794688485
6,validation,regression,head/regression/branch_2/mae_hours,861.8522073572332
6,validation,regression,head/regression/branch_2/weight_mean,0.24672859365289862
6,validation,regression,head/regression/branch_3/mae_hours,875.6548517400569
6,validation,regression,head/regression/branch_3/weight_mean,0.24577328969131818
6,validation,regression,head/regression/selector/log_weight/abs_mean,0.02672143771567128
6,validation,regression,head/regression/selector/effective_support/mean,26.974408063021574
6,validation,regression,head/regression/selector/attention_entropy_mean,0.6906206770376726
7,train,classification,head/classification/accuracy,0.35321998961702084
7,train,classification,head/classification/nll,1.8428999315745362
7,train,classification,head/classification/true_probability_mean,0.2573471108608647
7,train,classification,head/classification/max_probability_mean,0.3895536584786415
7,train,classification,head/classification/entropy_mean,0.6011208993682926
7,train,classification,head/classification/probability_margin_mean,0.20394282845327236
7,train,classification,head/classification/local_class_coverage,0.36711770099543256
7,train,classification,head/classification/gate/mean,0.36711770099543256
7,train,classification,head/classification/prototype_variances/mean,0.0007399231642369497
7,train,classification,head/classification/selector/log_weight/abs_mean,0.007433514308425384
7,train,classification,head/classification/selector/effective_support/mean,29.99957753466734
7,train,classification,head/classification/selector/attention_entropy_mean,0.8191280723418517
7,train,regression,head/regression/mae_hours,1230.5087917369344
7,train,regression,head/regression/rmse_hours,1736.4374448251033
7,train,regression,head/regression/median_ae_hours,926.81532594432
7,train,regression,head/regression/bias_hours,-307.35822473833525
7,train,regression,head/regression/relative_mae,7.882694983395977
7,train,regression,head/regression/branch_weight_entropy_mean,0.9998485251613285
7,train,regression,head/regression/branch_0/mae_hours,1270.6336526525192
7,train,regression,head/regression/branch_0/weight_mean,0.25814732606860175
7,train,regression,head/regression/branch_1/mae_hours,1223.2366775706193
7,train,regression,head/regression/branch_1/weight_mean,0.25019023718609323
7,train,regression,head/regression/branch_2/mae_hours,1260.9691073652627
7,train,regression,head/regression/branch_2/weight_mean,0.24641093827676083
7,train,regression,head/regression/branch_3/mae_hours,1299.094303055086
7,train,regression,head/regression/branch_3/weight_mean,0.24525150127600934
7,train,regression,head/regression/selector/log_weight/abs_mean,0.02857836049751959
7,train,regression,head/regression/selector/effective_support/mean,29.967749208643816
7,train,regression,head/regression/selector/attention_entropy_mean,0.8254324927710105
7,validation,classification,head/classification/accuracy,0.28060512415268496
7,validation,classification,head/classification/nll,2.0360723225548627
7,validation,classification,head/classification/true_probability_mean,0.24066098423259338
7,validation,classification,head/classification/max_probability_mean,0.4344674259534228
7,validation,classification,head/classification/entropy_mean,0.5269934340864587
7,validation,classification,head/classification/probability_margin_mean,0.23359433184560804
