task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
regression,08_gamma0,,billing,0,class_aware,1,21,,,,50,208,,,,,,,,,,,,,,,4892.033749900652,4991.677287079863,3.8352245083967986,-3.4711286228039917,-3.471128622803991,-5.681344589143098,0.14423076923076922,9387.012328765833
classification,08_gamma0,main,billing,0,class_aware,2,53,configured,balanced,1.0,5,208,0.32211538461538464,0.2709019607843137,0.18989106753812635,0.19693810693810693,0.21197318007662833,0.5,0.9903846153846154,0.6004404223227753,0.6671560248030836,0.4732142857142857,6.717118390804512,0.7315286022557969,0.20323472312436655,0.4360779806727385,,,,,,,,
classification,08_gamma0,main,billing,0,class_aware,2,53,configured,balanced,1.0,20,208,0.38461538461538464,0.330158371040724,0.2557315233785822,0.24400955253896428,0.19472659324997307,0.5,0.9903846153846154,0.7751870286576169,0.8613189207306855,0.37193980622552053,3.6942375760664143,0.783542108528476,0.2511866891470093,0.48115941812477386,,,,,,,,
classification,08_gamma0,main,billing,0,class_aware,2,53,configured,balanced,1.0,50,208,0.3894230769230769,0.30923529411764705,0.23248366013071894,0.19815126050420168,0.18301276065981947,0.6,0.9903846153846154,0.9,1.0,0.3435947712418301,2.2747692063716682,0.7996074049227471,0.28544028139171695,0.4784466805206428,,,,,,,,
classification,08_gamma0,main,billing,0,class_aware,2,53,configured,natural,1.0,5,208,0.3605769230769231,0.3432352941176471,0.27026143790849677,0.14101873536299764,0.1855121839431671,0.6,0.9903846153846154,0.6004404223227753,0.6671560248030836,0.46279761904761907,6.708917862183919,0.7716311345932299,0.19010501283292588,0.45752362080448994,,,,,,,,
classification,08_gamma0,main,billing,0,class_aware,2,53,configured,natural,1.0,20,208,0.38461538461538464,0.30723529411764705,0.2302614379084967,0.14767857142857144,0.17553881565181,0.6,0.9903846153846154,0.7751870286576169,0.8613189207306855,0.3464749536178108,3.706438517323183,0.7971781944050289,0.184298853461559,0.4864620479987144,,,,,,,,
classification,08_gamma0,main,billing,0,class_aware,2,53,configured,natural,1.0,50,208,0.3798076923076923,0.18529411764705883,0.09477124183006536,0.07580246913580246,0.1075776397515528,0.8,0.9903846153846154,0.9,1.0,0.2058823529411765,2.323368621561488,0.8092020072162955,0.17639367848348156,0.4788032614092011,,,,,,,,
regression,08_gamma0,,billing,0,class_aware,2,53,,,,50,208,,,,,,,,,,,,,,,9386.414091797295,9534.872355332758,7.358699308146257,-7.5788174932721795,-7.5788174932721795,-22.98318244022012,0.16346153846153846,23532.086452287684
classification,08_gamma0,main,billing,0,class_aware,4,72,configured,balanced,1.0,5,208,0.7115384615384616,0.42513273001508295,0.36125858890564766,0.3961885034092993,0.3829023458810693,0.4,1.0,0.6175972850678733,0.6175972850678733,0.5873454124732898,4.271221367128865,0.5094817268065832,0.20206487938188594,0.17700125847518602,,,,,,,,
classification,08_gamma0,main,billing,0,class_aware,4,72,configured,balanced,1.0,20,208,0.5048076923076923,0.32738914027149324,0.25265460030165915,0.2173689138576779,0.2338090910038285,0.6,1.0,0.8466410256410256,0.8466410256410256,0.3302224736048266,2.9428720906235295,0.6983563326432043,0.22655643673183826,0.23792333959362794,,,,,,,,
