task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,2,7,local,balanced,1.0,20,208,0.6201923076923077,0.2789683257918552,0.19885369532428354,0.26824806581671573,0.2594229669701368,0.6,0.9038461538461539,0.4,1.0,0.697420814479638,3.822763765185686,0.75359463744285,0.3363556658419279,0.3749279990394157,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,2,7,global,balanced,1.0,20,208,0.5961538461538461,0.27261990950226245,0.19179989944695827,0.28232642357642357,0.2477070677070677,0.6,0.9038461538461539,0.4,1.0,0.6815497737556562,3.8735950316139824,0.7798065675480015,0.33240037454435456,0.40660371965403314,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,2,7,global_local,balanced,1.0,20,208,0.5865384615384616,0.26683257918552034,0.1853695324283559,0.26008454106280193,0.24825758226651776,0.6,0.9038461538461539,0.4,1.0,0.6670814479638009,3.8474301704564535,0.7663081406941807,0.3129133933152144,0.3794888388061123,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,2,7,dynamic_expanded_local,balanced,1.0,20,208,0.5865384615384616,0.26683257918552034,0.1853695324283559,0.26008454106280193,0.24825758226651776,0.6,0.9038461538461539,0.4,1.0,0.6670814479638009,3.8474301704564535,0.7663081406941807,0.3129133933152144,0.3794888388061123,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,2,7,foundation_knn,balanced,1.0,20,208,0.2403846153846154,0.1,0.0,0.02403846153846154,0.03875968992248062,0.9,0.9038461538461539,0.4,1.0,0.25,3.902436808319633,0.7955259053881638,0.045329683102094204,0.7732998051032289,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,2,7,configured,natural,0.0,20,208,0.5865384615384616,0.26683257918552034,0.1853695324283559,0.26008454106280193,0.24825758226651776,0.6,0.9038461538461539,0.4,1.0,0.6670814479638009,3.8474301704564535,0.7663081406941807,0.3129133933152144,0.3794888388061123,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,2,7,configured,natural,0.25,20,208,0.6490384615384616,0.28470588235294114,0.20522875816993458,0.2729673202614379,0.2746921540226447,0.6,0.9038461538461539,0.4,1.0,0.711764705882353,3.841653783665392,0.7640341852506354,0.3748453517372792,0.29560179592465813,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,2,7,configured,natural,0.5,20,208,0.625,0.27,0.18888888888888888,0.2654628157569334,0.2600616609638003,0.6,0.9038461538461539,0.4,1.0,0.675,3.8375344272258123,0.7628042956107953,0.3565812933330353,0.3624818157573023,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,2,7,configured,natural,0.75,20,208,0.5432692307692307,0.22000000000000003,0.13333333333333336,0.16723682380753718,0.1870965236151013,0.7,0.9038461538461539,0.4,1.0,0.55,3.8349835360693465,0.7624731608293209,0.2689262965264229,0.5278091729686584,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,2,7,configured,natural,1.0,20,208,0.5432692307692307,0.22000000000000003,0.13333333333333336,0.16723682380753718,0.1870965236151013,0.7,0.9038461538461539,0.4,1.0,0.55,3.8339122477623993,0.7629016752412696,0.2553210560805523,0.5423884183286737,,,,,,,,
