epoch,task,component,gradient_l2
7,classification,routing_weighted,0.140055802540488
7,regression,confidence_weighted,0.051196710951359546
7,regression,primary,3.9858996035492043
7,regression,regression/bias_weighted,0.09772572057672983
7,regression,regression/huber_weighted,0.2318178324722306
7,regression,regression/log_rmse_weighted,0.2654760922983955
7,regression,regression/mae_weighted,1.1277622898964692
7,regression,regression/median_ae_weighted,2.613988591853829
7,regression,regression/quantile_weighted,0.0
7,regression,regression/relative_mae_weighted,0.9373352658351239
7,regression,regression/rmse_weighted,0.7446459189535586
7,regression,regression_gate_aux_weighted,0.01742387063892492
7,regression,routing_weighted,0.14548185365523242
8,regression,confidence_weighted,0.055646984992383595
8,regression,primary,3.8674231693339425
8,regression,regression/bias_weighted,0.07973759377404697
8,regression,regression/huber_weighted,0.19533407288440316
8,regression,regression/log_rmse_weighted,0.21034320317275348
8,regression,regression/mae_weighted,0.9660571897162917
8,regression,regression/median_ae_weighted,2.677401220493607
8,regression,regression/quantile_weighted,0.0
8,regression,regression/relative_mae_weighted,1.255651383859136
8,regression,regression/rmse_weighted,0.599160638064426
8,regression,regression_gate_aux_weighted,0.00984372103370096
8,regression,routing_weighted,0.1169474926169914
9,classification,classification_separation_weighted,1.651817563488281
9,classification,primary,5.4107685728061
9,classification,routing_weighted,0.23850003129428687
9,regression,confidence_weighted,0.007471206169256776
9,regression,primary,4.527201493719989
9,regression,regression/bias_weighted,0.03035214473892718
9,regression,regression/huber_weighted,0.0495696309725626
9,regression,regression/log_rmse_weighted,0.20264053117645964
9,regression,regression/mae_weighted,0.3616459982954315
9,regression,regression/median_ae_weighted,4.2768049459532875
9,regression,regression/quantile_weighted,0.0
9,regression,regression/relative_mae_weighted,0.39604917406851314
9,regression,regression/rmse_weighted,0.2138420157775736
9,regression,regression_gate_aux_weighted,0.007305811683210623
9,regression,routing_weighted,0.06352633212401233
10,regression,confidence_weighted,0.016498047565520767
10,regression,primary,1.8121233635329477
10,regression,regression/bias_weighted,0.0416763179381849
10,regression,regression/huber_weighted,0.07120869235089519
10,regression,regression/log_rmse_weighted,0.16942256842564166
10,regression,regression/mae_weighted,0.47434985773552024
10,regression,regression/median_ae_weighted,1.409091604830069
10,regression,regression/quantile_weighted,0.0
10,regression,regression/relative_mae_weighted,0.2097382422252528
10,regression,regression/rmse_weighted,0.2776794988241522
10,regression,regression_gate_aux_weighted,0.008378784053347852
10,regression,routing_weighted,0.0599431993918944
11,classification,classification_separation_weighted,1.7369687396023266
11,classification,primary,6.382643473684416
11,classification,routing_weighted,0.29180780226557956
11,regression,confidence_weighted,0.017865427849697475
11,regression,primary,2.384765074281354
11,regression,regression/bias_weighted,0.05440550310898791
11,regression,regression/huber_weighted,0.1295503120521002
11,regression,regression/log_rmse_weighted,0.22187829708399806
11,regression,regression/mae_weighted,0.6892647959264041
11,regression,regression/median_ae_weighted,1.7587878547449796
11,regression,regression/quantile_weighted,0.0
11,regression,regression/relative_mae_weighted,0.2374724081415875
11,regression,regression/rmse_weighted,0.35838986198276074
11,regression,regression_gate_aux_weighted,0.013238350271585243
11,regression,routing_weighted,0.00023829936981201172
12,classification,classification_separation_weighted,1.6305095870498485
12,classification,primary,4.637645891925009
12,classification,routing_weighted,0.4450498442112678
12,regression,confidence_weighted,0.07798592058493249
12,regression,primary,4.032074477856692
12,regression,regression/bias_weighted,0.0921880918363367
12,regression,regression/huber_weighted,0.20205241110330538
12,regression,regression/log_rmse_weighted,0.23157213636666654
12,regression,regression/mae_weighted,0.9848735408880682
12,regression,regression/median_ae_weighted,3.0702748239582274
12,regression,regression/quantile_weighted,0.0
12,regression,regression/relative_mae_weighted,0.9881133691677331
12,regression,regression/rmse_weighted,0.6372535130515118
12,regression,regression_gate_aux_weighted,0.013975060678355768
12,regression,routing_weighted,0.12221962118260268
13,regression,confidence_weighted,0.009843255714391137
13,regression,primary,2.4186882918901618
13,regression,regression/bias_weighted,0.042088501559419324
13,regression,regression/huber_weighted,0.08042705701584672
13,regression,regression/log_rmse_weighted,0.18156260731870857
13,regression,regression/mae_weighted,0.451806327273456
13,regression,regression/median_ae_weighted,2.005689665956848
13,regression,regression/quantile_weighted,0.0
13,regression,regression/relative_mae_weighted,0.2055948245175259
13,regression,regression/rmse_weighted,0.3115865493064452
13,regression,regression_gate_aux_weighted,0.007823601696901777
13,regression,routing_weighted,0.08044652150273011
14,classification,classification_separation_weighted,1.7128128054780474
14,classification,primary,6.077841894890586
14,classification,routing_weighted,0.23446486466941224
14,regression,confidence_weighted,0.003925132572323614
14,regression,primary,1.6464564046029753
14,regression,regression/bias_weighted,0.047591195204581875
14,regression,regression/huber_weighted,0.09166110606870599
14,regression,regression/log_rmse_weighted,0.11670470493467451
14,regression,regression/mae_weighted,0.5188671008629344
14,regression,regression/median_ae_weighted,1.2701577929212047
14,regression,regression/quantile_weighted,0.0
14,regression,regression/relative_mae_weighted,0.1125445030581306
14,regression,regression/rmse_weighted,0.3460278755204426
14,regression,regression_gate_aux_weighted,0.008947536099861719
14,regression,routing_weighted,0.058073580029609044
15,classification,classification_separation_weighted,2.150180614670754
15,classification,primary,3.3670208842145435
15,classification,routing_weighted,0.2772525852433693
15,regression,confidence_weighted,0.0639022450471705
15,regression,primary,3.455186960217426
15,regression,regression/bias_weighted,0.07141710011154706
15,regression,regression/huber_weighted,0.12003418653278056
15,regression,regression/log_rmse_weighted,0.2542107098366071
15,regression,regression/mae_weighted,0.6729631227221646
15,regression,regression/median_ae_weighted,2.8203364594598845
15,regression,regression/quantile_weighted,0.0
15,regression,regression/relative_mae_weighted,0.5343195357248642
15,regression,regression/rmse_weighted,0.4934522721922969
15,regression,regression_gate_aux_weighted,0.01620500911715702
15,regression,routing_weighted,0.13175785476204188
16,classification,classification_separation_weighted,3.2044268749662788
16,classification,primary,4.232303210694445
16,classification,routing_weighted,0.4732653176251313
16,regression,confidence_weighted,0.046946306668087995
16,regression,primary,2.13254195906274
16,regression,regression/bias_weighted,0.04455654626448273
16,regression,regression/huber_weighted,0.065618183801936
16,regression,regression/log_rmse_weighted,0.1480694915611844
16,regression,regression/mae_weighted,0.41014532111465624
16,regression,regression/median_ae_weighted,1.8709099187967737
16,regression,regression/quantile_weighted,0.0
16,regression,regression/relative_mae_weighted,0.14635097450023257
16,regression,regression/rmse_weighted,0.23537381403110072
16,regression,regression_gate_aux_weighted,0.005492793225229734
16,regression,routing_weighted,0.05303195157061889
17,classification,classification_separation_weighted,2.7587724266919027
17,classification,primary,6.198733029339971
17,classification,routing_weighted,0.275739286758463
17,regression,confidence_weighted,0.015771496852527277
17,regression,primary,2.302465832770066
17,regression,regression/bias_weighted,0.03982664233353388
17,regression,regression/huber_weighted,0.06664468641298195
17,regression,regression/log_rmse_weighted,0.19109418314849566
17,regression,regression/mae_weighted,0.3930467316296608
17,regression,regression/median_ae_weighted,1.8948286915403507
17,regression,regression/quantile_weighted,0.0
17,regression,regression/relative_mae_weighted,0.18133045726422997
17,regression,regression/rmse_weighted,0.25180836079340657
17,regression,regression_gate_aux_weighted,0.010828551310806633
17,regression,routing_weighted,0.0961129071030565
18,regression,confidence_weighted,0.013293510946409251
18,regression,primary,2.380327742837152
18,regression,regression/bias_weighted,0.04371408693089141
18,regression,regression/huber_weighted,0.07481274598183961
18,regression,regression/log_rmse_weighted,0.15350083269863854
18,regression,regression/mae_weighted,0.4057223814225354
18,regression,regression/median_ae_weighted,2.074543736224109
18,regression,regression/quantile_weighted,0.0
18,regression,regression/relative_mae_weighted,0.13075643199407125
18,regression,regression/rmse_weighted,0.29513788844761774
18,regression,regression_gate_aux_weighted,0.011561660283101622
18,regression,routing_weighted,0.05763632067529371
19,regression,confidence_weighted,0.01166849582405491
19,regression,primary,2.326492477057596
19,regression,regression/bias_weighted,0.04359302851750211
19,regression,regression/huber_weighted,0.07078203132606217
19,regression,regression/log_rmse_weighted,0.16763456029263715
19,regression,regression/mae_weighted,0.44543869568189765
19,regression,regression/median_ae_weighted,1.9854261863570173
19,regression,regression/quantile_weighted,0.0
19,regression,regression/relative_mae_weighted,0.16305668393408357
19,regression,regression/rmse_weighted,0.2612614829917186
19,regression,regression_gate_aux_weighted,0.009457687935794162
19,regression,routing_weighted,0.061633924476827716
20,classification,classification_separation_weighted,1.8687452261076132
20,classification,primary,3.9861196747288057
20,classification,routing_weighted,0.3311764257878659
20,regression,confidence_weighted,0.0035917153829724646
20,regression,primary,2.6328873619409237
20,regression,regression/bias_weighted,0.05576653633057258
20,regression,regression/huber_weighted,0.12011956351335377
20,regression,regression/log_rmse_weighted,0.2253962460348456
20,regression,regression/mae_weighted,0.6489189816776402
20,regression,regression/median_ae_weighted,2.233127866037237
20,regression,regression/quantile_weighted,0.0
20,regression,regression/relative_mae_weighted,0.20493959174823276
20,regression,regression/rmse_weighted,0.37870804809923087
20,regression,regression_gate_aux_weighted,0.012809709462521553
20,regression,routing_weighted,0.04968178300836766
